date,clutch,treatment,age_days,age,time of day,time,time_group,intial # eggs,total_hatched,H,NH,percentage,notes
20150806,233,dark,6,6.75,18,60,11,10,0,10,0,1,
20150806,234,dark,6,6.75,18,60,11,10,0,10,0,1,
20150806,235,dark,6,6.75,18,60,11,10,0,10,0,1,
20150806,236,dark,6,6.75,18,60,11,10,0,10,0,1,
20150806,238,dark,6,6.75,18,60,11,7,0,7,0,1,
20150806,239,dark,6,6.75,18,60,11,7,0,7,0,1,
20150806,240,dark,6,6.75,18,60,11,7,0,7,0,1,
20150806,221,light,6,6.75,18,60,11,10,0,10,0,1,
20150806,222,light,6,6.75,18,60,11,7,0,7,0,1,
20150806,230,light,6,6.75,18,60,11,10,0,10,0,1,
20150806,231,light,6,6.75,18,60,11,10,0,8,2,0.8,
20150806,232,light,6,6.75,18,60,11,10,0,9,1,0.9,
20150806,233,light,6,6.75,18,60,11,10,0,10,0,1,
20150806,234,light,6,6.75,18,60,11,10,0,7,3,0.7,
20150806,235,light,6,6.75,18,60,11,10,0,10,0,1,
20150806,236,light,6,6.75,18,60,11,10,0,10,0,1,
20150806,238,light,6,6.75,18,60,11,7,0,7,0,1,
20150806,239,light,6,6.75,18,60,11,7,0,6,1,0.857142857,
20150806,240,light,6,6.75,18,60,11,7,0,7,0,1,
20150806,221,photoperiod,6,6.75,18,60,11,10,0,10,0,1,
20150806,222,photoperiod,6,6.75,18,60,11,7,0,7,0,1,
20150806,230,photoperiod,6,6.75,18,60,11,10,0,10,0,1,
20150806,231,photoperiod,6,6.75,18,60,11,10,0,10,0,1,
20150806,232,photoperiod,6,6.75,18,60,11,10,0,10,0,1,
20150806,233,photoperiod,6,6.75,18,60,11,10,0,10,0,1,
20150806,234,photoperiod,6,6.75,18,60,11,10,0,10,0,1,
20150806,235,photoperiod,6,6.75,18,60,11,7,0,7,0,1,
20150806,236,photoperiod,6,6.75,18,60,11,10,0,10,0,1,
20150806,238,photoperiod,6,6.75,18,60,11,7,0,7,0,1,
20150806,239,photoperiod,6,6.75,18,60,11,7,0,7,0,1,
20150806,240,photoperiod,6,6.75,18,60,11,7,0,7,0,1,
20150806,221,dark,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,222,dark,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,230,dark,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,231,dark,6,6.833333333,20,62,11,10,0,8,2,0.8,
20150806,232,dark,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,233,dark,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,234,dark,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,235,dark,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,236,dark,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,238,dark,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,239,dark,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,240,dark,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,221,light,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,222,light,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,230,light,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,231,light,6,6.833333333,20,62,11,10,2,10,0,1,
20150806,232,light,6,6.833333333,20,62,11,10,1,10,0,1,
20150806,233,light,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,234,light,6,6.833333333,20,62,11,10,1,8,2,0.8,
20150806,235,light,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,236,light,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,238,light,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,239,light,6,6.833333333,20,62,11,7,0,6,1,0.857142857,
20150806,240,light,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,221,photoperiod,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,222,photoperiod,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,230,photoperiod,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,231,photoperiod,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,232,photoperiod,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,233,photoperiod,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,234,photoperiod,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,235,photoperiod,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,236,photoperiod,6,6.833333333,20,62,11,10,0,10,0,1,
20150806,238,photoperiod,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,239,photoperiod,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,240,photoperiod,6,6.833333333,20,62,11,7,0,7,0,1,
20150806,221,dark,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,222,dark,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,230,dark,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,231,dark,6,6.916666667,22,64,11,10,0,8,2,0.8,
20150806,232,dark,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,233,dark,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,234,dark,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,235,dark,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,236,dark,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,238,dark,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,239,dark,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,240,dark,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,221,light,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,222,light,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,230,light,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,231,light,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,232,light,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,233,light,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,234,light,6,6.916666667,22,64,11,10,1,9,1,0.9,
20150806,235,light,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,236,light,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,238,light,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,239,light,6,6.916666667,22,64,11,7,0,6,1,0.857142857,
20150806,240,light,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,221,photoperiod,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,222,photoperiod,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,230,photoperiod,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,231,photoperiod,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,232,photoperiod,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,233,photoperiod,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,234,photoperiod,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,235,photoperiod,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,236,photoperiod,6,6.916666667,22,64,11,10,0,10,0,1,
20150806,238,photoperiod,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,239,photoperiod,6,6.916666667,22,64,11,7,0,7,0,1,
20150806,240,photoperiod,6,6.916666667,22,64,11,7,0,7,0,1,
20150807,221,dark,7,7,0,66,12,10,0,10,0,1,
20150807,222,dark,7,7,0,66,12,7,0,7,0,1,
20150807,230,dark,7,7,0,66,12,10,0,10,0,1,
20150807,231,dark,7,7,0,66,12,10,0,8,2,0.8,
20150807,232,dark,7,7,0,66,12,10,0,10,0,1,
20150807,233,dark,7,7,0,66,12,10,0,10,0,1,
20150807,234,dark,7,7,0,66,12,10,0,10,0,1,
20150807,235,dark,7,7,0,66,12,10,0,10,0,1,
20150807,236,dark,7,7,0,66,12,10,0,10,0,1,
20150807,238,dark,7,7,0,66,12,7,0,7,0,1,
20150807,239,dark,7,7,0,66,12,7,0,7,0,1,
20150807,240,dark,7,7,0,66,12,7,0,7,0,1,
20150807,221,light,7,7,0,66,12,10,0,10,0,1,
20150807,222,light,7,7,0,66,12,7,0,7,0,1,
20150807,230,light,7,7,0,66,12,10,0,10,0,1,
20150807,231,light,7,7,0,66,12,10,0,10,0,1,
20150807,232,light,7,7,0,66,12,10,0,10,0,1,
20150807,233,light,7,7,0,66,12,10,0,10,0,1,
20150807,234,light,7,7,0,66,12,10,0,9,1,0.9,
20150807,235,light,7,7,0,66,12,10,0,10,0,1,
20150807,236,light,7,7,0,66,12,10,0,10,0,1,
20150807,238,light,7,7,0,66,12,7,0,7,0,1,
20150807,239,light,7,7,0,66,12,7,0,6,1,0.857142857,
20150807,240,light,7,7,0,66,12,7,0,7,0,1,
20150807,221,photoperiod,7,7,0,66,12,10,0,10,0,1,
20150807,222,photoperiod,7,7,0,66,12,7,0,7,0,1,
20150807,230,photoperiod,7,7,0,66,12,10,0,10,0,1,
20150807,231,photoperiod,7,7,0,66,12,10,0,10,0,1,
20150807,232,photoperiod,7,7,0,66,12,10,0,10,0,1,
20150807,233,photoperiod,7,7,0,66,12,10,0,10,0,1,
20150807,234,photoperiod,7,7,0,66,12,10,0,10,0,1,
20150807,235,photoperiod,7,7,0,66,12,7,0,7,0,1,
20150807,236,photoperiod,7,7,0,66,12,10,0,10,0,1,
20150807,238,photoperiod,7,7,0,66,12,7,0,7,0,1,
20150807,239,photoperiod,7,7,0,66,12,7,0,7,0,1,
20150807,240,photoperiod,7,7,0,66,12,7,0,7,0,1,
20150807,221,dark,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,222,dark,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,230,dark,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,231,dark,7,7.083333333,2,68,12,10,1,9,1,0.9,
20150807,232,dark,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,233,dark,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,234,dark,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,235,dark,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,236,dark,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,238,dark,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,239,dark,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,240,dark,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,221,light,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,222,light,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,230,light,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,231,light,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,232,light,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,233,light,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,234,light,7,7.083333333,2,68,12,10,0,9,1,0.9,
20150807,235,light,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,236,light,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,238,light,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,239,light,7,7.083333333,2,68,12,7,1,7,0,1,
20150807,240,light,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,221,photoperiod,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,222,photoperiod,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,230,photoperiod,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,231,photoperiod,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,232,photoperiod,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,233,photoperiod,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,234,photoperiod,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,235,photoperiod,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,236,photoperiod,7,7.083333333,2,68,12,10,0,10,0,1,
20150807,238,photoperiod,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,239,photoperiod,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,240,photoperiod,7,7.083333333,2,68,12,7,0,7,0,1,
20150807,221,dark,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,222,dark,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,230,dark,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,231,dark,7,7.166666667,4,70,12,10,1,10,0,1,
20150807,232,dark,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,233,dark,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,234,dark,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,235,dark,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,236,dark,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,238,dark,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,239,dark,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,240,dark,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,221,light,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,222,light,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,230,light,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,231,light,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,232,light,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,233,light,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,234,light,7,7.166666667,4,70,12,10,1,10,0,1,
20150807,235,light,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,236,light,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,238,light,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,239,light,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,240,light,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,221,photoperiod,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,222,photoperiod,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,230,photoperiod,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,231,photoperiod,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,232,photoperiod,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,233,photoperiod,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,234,photoperiod,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,235,photoperiod,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,236,photoperiod,7,7.166666667,4,70,12,10,0,10,0,1,
20150807,238,photoperiod,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,239,photoperiod,7,7.166666667,4,70,12,7,0,7,0,1,
20150807,240,photoperiod,7,7.166666667,4,70,12,7,0,7,0,1,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
